Location,Features,Name of Restaurant
Chromepet,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1
Chromepet,"['Breakfast', 'Home Delivery']",1
Chromepet,"['Delivery Only', 'Desserts and Bakes']",1
Chromepet,['Delivery Only'],8
Chromepet,"['Home Delivery', 'Catering Available', 'Indoor Seating', 'Free Parking']",1
Chromepet,"['Home Delivery', 'Desserts and Bakes', 'Indoor Seating']",1
Chromepet,"['Home Delivery', 'Desserts and Bakes']",1
Chromepet,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']",2
Chromepet,"['Home Delivery', 'Free Parking', 'Indoor Seating']",9
Chromepet,"['Home Delivery', 'Free Parking', 'Table booking recommended', 'Indoor Seating']",1
Chromepet,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Table booking recommended']",1
Chromepet,"['Home Delivery', 'Indoor Seating', 'Catering Available']",2
Chromepet,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",4
Chromepet,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1
Chromepet,"['Home Delivery', 'Indoor Seating', 'Table booking recommended', 'Catering Available', 'Table booking for Groups']",1
Chromepet,"['Home Delivery', 'Indoor Seating', 'Table booking recommended', 'Valet Parking Available']",1
Chromepet,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Card Upon Delivery']",1
Chromepet,"['Home Delivery', 'Indoor Seating']",28
Chromepet,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1
Chromepet,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes']",1
Chromepet,"['Home Delivery', 'Table booking recommended', 'Indoor Seating']",1
Chromepet,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Outdoor Seating']",1
Chromepet,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1
Chromepet,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",2
Chromepet,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",2
Chromepet,"['Home Delivery', 'Vegetarian Only']",1
Chromepet,"['Home Delivery', 'Wifi', 'Buffet', 'Sports TV', 'Indoor Seating', 'Table booking recommended', 'Bulk Orders Accepted', 'Catering Available', 'Valet Parking Available']",1
Chromepet,"['Home Delivery', 'Wifi', 'Free Parking', 'Indoor Seating']",1
Chromepet,"['Home Delivery', 'Wifi', 'Indoor Seating', 'Table booking recommended']",1
Chromepet,['Home Delivery'],11
GST Road,"['Breakfast', 'Delivery Only', 'Free Parking']",1
GST Road,"['Breakfast', 'Delivery Only']",1
GST Road,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",2
GST Road,"['Breakfast', 'Home Delivery', 'Free Parking', 'Table reservation required', 'Indoor Seating']",1
GST Road,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",1
GST Road,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Table booking recommended']",1
GST Road,"['Breakfast', 'Home Delivery', 'Indoor Seating']",7
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Catering Available', 'Indoor Seating', 'Desserts and Bakes']",1
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Catering Available', 'Indoor Seating']",1
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']",2
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking']",1
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Free Parking']",1
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table booking recommended']",1
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table reservation required']",2
GST Road,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",2
GST Road,"['Breakfast', 'Home Delivery']",3
GST Road,['Delivery Only'],3
GST Road,"['Home Delivery', 'Desserts and Bakes']",1
GST Road,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Catering Available', 'Wifi']",1
GST Road,"['Home Delivery', 'Free Parking', 'Indoor Seating']",10
GST Road,"['Home Delivery', 'Free Parking', 'Self Service', 'Indoor Seating']",1
GST Road,"['Home Delivery', 'Free Parking', 'Table reservation required', 'Indoor Seating']",1
GST Road,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",3
GST Road,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",1
GST Road,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",1
GST Road,"['Home Delivery', 'Indoor Seating', 'Table booking recommended', 'Desserts and Bakes']",1
GST Road,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",2
GST Road,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",3
GST Road,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Free Parking']",1
GST Road,"['Home Delivery', 'Indoor Seating']",24
GST Road,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",2
GST Road,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended']",1
GST Road,"['Home Delivery', 'Outdoor Seating']",2
GST Road,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes']",1
GST Road,"['Home Delivery', 'Serves Halal', 'Free Parking']",1
GST Road,"['Home Delivery', 'Serves Halal', 'Indoor Seating', 'Free Parking']",1
GST Road,"['Home Delivery', 'Table booking recommended', 'Indoor Seating', 'Wifi']",1
GST Road,"['Home Delivery', 'Valet Parking Available', 'Table booking recommended', 'Indoor Seating']",1
GST Road,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Indoor Seating']",2
GST Road,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Free Wifi', 'Wifi', 'Desserts and Bakes', 'Indoor Seating', 'Kid Friendly']",1
GST Road,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",1
GST Road,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1
GST Road,"['Home Delivery', 'Wheelchair Accessible', 'Vegetarian Only', 'Mall Parking', 'Indoor Seating', 'Desserts and Bakes', 'Catering Available']",1
GST Road,"['Home Delivery', 'Wifi', 'Indoor Seating', 'Desserts and Bakes']",1
GST Road,['Home Delivery'],5
GST Road,['Indoor Seating'],1
Kilpauk,"['Breakfast', 'Delivery Only']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Catering Available']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Indoor Seating']",4
Kilpauk,"['Breakfast', 'Home Delivery', 'Outdoor Seating', 'Pre-Ordering Required', 'Indoor Seating', 'Desserts and Bakes']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Standing Tables', 'Indoor Seating']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Serves Jain Food', 'Desserts and Bakes', 'Indoor Seating']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Catering Available']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1
Kilpauk,"['Breakfast', 'Home Delivery', 'Vegetarian Only']",1
Kilpauk,"['Breakfast', 'Home Delivery']",2
Kilpauk,"['Delivery Only', 'Desserts and Bakes']",1
Kilpauk,"['Delivery Only', 'Home Baker', 'Desserts and Bakes']",1
Kilpauk,"['Delivery Only', 'Vegetarian Only']",1
Kilpauk,['Delivery Only'],6
Kilpauk,"['Home Delivery', 'Desserts and Bakes', 'Outdoor Seating']",2
Kilpauk,"['Home Delivery', 'Desserts and Bakes', 'Pre-Ordering Required', 'Indoor Seating']",1
Kilpauk,"['Home Delivery', 'Desserts and Bakes']",2
Kilpauk,"['Home Delivery', 'Free Parking', 'Card Upon Delivery', 'Indoor Seating']",1
Kilpauk,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']",2
Kilpauk,"['Home Delivery', 'Free Parking', 'Indoor Seating']",7
Kilpauk,"['Home Delivery', 'Free Parking', 'Outdoor Seating', 'Desserts and Bakes']",1
Kilpauk,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Indoor Seating', 'Desserts and Bakes']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'All Day Breakfast', 'Desserts and Bakes']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Buffet']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",7
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1
Kilpauk,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Free Parking']",1
Kilpauk,"['Home Delivery', 'Indoor Seating']",13
Kilpauk,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes', 'Pre-Ordering Required']",1
Kilpauk,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes', 'Home Baker']",4
Kilpauk,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes']",2
Kilpauk,"['Home Delivery', 'Standing Tables', 'Free Parking']",1
Kilpauk,"['Home Delivery', 'Standing Tables']",1
Kilpauk,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']",2
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Board Games', 'Free Parking', 'Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Indoor Seating']",2
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Free Wifi', 'Indoor Seating']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",3
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Table booking recommended', 'Indoor Seating']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Brunch']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",2
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Serves Jain Food']",2
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table reservation required', 'Serves Jain Food']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",5
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating', 'Indoor Seating']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating']",2
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Pre-Ordering Required', 'Desserts and Bakes']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Standing Tables']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only', 'Valet Parking Available', 'Indoor Seating', 'Keto Options', 'Disabled Friendly', 'Pet Friendly', 'Wifi', 'Group Meal', 'Outdoor Seating', 'Table booking recommended', 'Available for Functions', 'Kid Friendly', 'Smoking Area', 'Gluten Free Options', 'Vegan Options']",1
Kilpauk,"['Home Delivery', 'Vegetarian Only']",3
Kilpauk,['Home Delivery'],10
Madipakkam,"['Breakfast', 'Delivery Only']",1
Madipakkam,"['Breakfast', 'Home Delivery', 'Desserts and Bakes', 'Indoor Seating', 'Pre-Ordering Required']",1
Madipakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating']",5
Madipakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']",1
Madipakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1
Madipakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']",1
Madipakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",5
Madipakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only']",1
Madipakkam,"['Breakfast', 'Home Delivery']",3
Madipakkam,"['Delivery Only', 'Desserts and Bakes']",1
Madipakkam,['Delivery Only'],9
Madipakkam,"['Home Delivery', 'Desserts and Bakes', 'Indoor Seating', 'Restricted Entry']",1
Madipakkam,"['Home Delivery', 'Desserts and Bakes', 'Indoor Seating']",1
Madipakkam,"['Home Delivery', 'Desserts and Bakes']",1
Madipakkam,"['Home Delivery', 'Free Parking', 'Card Upon Delivery', 'Indoor Seating', 'Wifi']",1
Madipakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating']",1
Madipakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Buffet']",1
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Wifi', 'Desserts and Bakes']",1
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Pre-Ordering Required']",1
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",4
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",1
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1
Madipakkam,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Desserts and Bakes']",1
Madipakkam,"['Home Delivery', 'Indoor Seating']",31
Madipakkam,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1
Madipakkam,"['Home Delivery', 'Outdoor Seating']",1
Madipakkam,"['Home Delivery', 'Serves Halal', 'Outdoor Seating', 'Indoor Seating']",1
Madipakkam,"['Home Delivery', 'Standing Tables']",1
Madipakkam,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Indoor Seating']",1
Madipakkam,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",1
Madipakkam,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",3
Madipakkam,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating']",1
Madipakkam,"['Home Delivery', 'Vegetarian Only']",1
Madipakkam,"['Home Delivery', 'Wifi', 'Free Parking', 'Indoor Seating']",1
Madipakkam,['Home Delivery'],13
Medavakkam,"['Breakfast', 'Delivery Only']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",2
Medavakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Brunch']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",2
Medavakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Free Parking', 'Desserts and Bakes']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Free Parking']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Wifi', 'Free Parking']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating']",7
Medavakkam,"['Breakfast', 'Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Outdoor Seating']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating', 'Catering Available']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Serves Jain Food']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table reservation required']",1
Medavakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Valet Parking Available', 'Table reservation required', 'Indoor Seating']",1
Medavakkam,"['Breakfast', 'Home Delivery']",1
Medavakkam,"['Delivery Only', 'Desserts and Bakes']",1
Medavakkam,['Delivery Only'],17
Medavakkam,"['Home Delivery', 'Catering Available', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Desserts and Bakes', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",2
Medavakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Catering Available']",2
Medavakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']",3
Medavakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating']",2
Medavakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Table booking recommended']",1
Medavakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating']",7
Medavakkam,"['Home Delivery', 'Free Parking', 'Wifi', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Free Parking']",1
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Table reservation required']",1
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",4
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Free Parking']",2
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",1
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Self Service']",1
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",1
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1
Medavakkam,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",5
Medavakkam,"['Home Delivery', 'Indoor Seating']",45
Medavakkam,"['Home Delivery', 'Mall Parking', 'Outdoor Seating', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes']",1
Medavakkam,"['Home Delivery', 'Outdoor Seating']",1
Medavakkam,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes']",1
Medavakkam,"['Home Delivery', 'Standing Tables', 'Outdoor Seating', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Standing Tables']",1
Medavakkam,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Bulk Orders Accepted', 'Card Upon Delivery', 'Catering Available', 'Outdoor Seating', 'Table booking for Groups', 'Available for Functions', 'Buffet']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes', 'Sugar Free Options']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Outdoor Seating']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating', 'Indoor Seating']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating']",1
Medavakkam,"['Home Delivery', 'Vegetarian Only']",1
Medavakkam,['Home Delivery'],11
Mogappair,"['Breakfast', 'Home Delivery', 'Desserts and Bakes']",1
Mogappair,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1
Mogappair,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Self Service', 'Wifi', 'All Day Breakfast']",1
Mogappair,"['Breakfast', 'Home Delivery', 'Indoor Seating']",6
Mogappair,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",3
Mogappair,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']",1
Mogappair,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",1
Mogappair,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",2
Mogappair,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Outdoor Seating']",1
Mogappair,"['Breakfast', 'Home Delivery']",1
Mogappair,"['Delivery Only', 'Desserts and Bakes']",1
Mogappair,"['Delivery Only', 'Outdoor Seating']",1
Mogappair,['Delivery Only'],6
Mogappair,"['Home Delivery', 'Catering Available', 'Free Parking', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Desserts and Bakes', 'Indoor Seating', 'Pre-Ordering Required']",1
Mogappair,"['Home Delivery', 'Desserts and Bakes', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Desserts and Bakes', 'Outdoor Seating']",1
Mogappair,"['Home Delivery', 'Desserts and Bakes', 'Pre-Ordering Required', 'Home Baker']",1
Mogappair,"['Home Delivery', 'Desserts and Bakes']",4
Mogappair,"['Home Delivery', 'Free Parking', 'Brunch', 'Indoor Seating', 'Group Meal']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Free Wifi', 'Indoor Seating', 'Table booking recommended']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Card Upon Delivery']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Catering Available']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Table Reservation Not Required', 'Live Music']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Indoor Seating']",4
Mogappair,"['Home Delivery', 'Free Parking', 'Outdoor Seating', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Outdoor Seating']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Self Service']",1
Mogappair,"['Home Delivery', 'Free Parking', 'Table booking recommended', 'Kid Friendly', 'Wifi', 'Buffet', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Free Parking']",1
Mogappair,"['Home Delivery', 'Indoor Seating', 'All Day Breakfast']",1
Mogappair,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Table reservation required']",1
Mogappair,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",3
Mogappair,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",2
Mogappair,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",2
Mogappair,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",2
Mogappair,"['Home Delivery', 'Indoor Seating']",30
Mogappair,"['Home Delivery', 'Outdoor Seating']",5
Mogappair,"['Home Delivery', 'Self Service']",1
Mogappair,"['Home Delivery', 'Serves Halal', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Standing Tables', 'Self Service', 'Desserts and Bakes', 'Outdoor Seating']",1
Mogappair,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Table booking recommended', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Desserts and Bakes']",1
Mogappair,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Outdoor Seating']",1
Mogappair,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Indoor Seating']",1
Mogappair,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']",4
Mogappair,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",2
Mogappair,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating']",1
Mogappair,['Home Delivery'],13
Mogappair,['Indoor Seating'],1
Nungambakkam,"['Breakfast', 'Delivery Only']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Desserts and Bakes']",2
Nungambakkam,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Free Wifi']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Valet Parking Available', 'Table booking recommended', 'Desserts and Bakes']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",2
Nungambakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Free Parking']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Indoor Seating']",3
Nungambakkam,"['Breakfast', 'Home Delivery', 'LGBTQIA Friendly', 'Board Games', 'Live Entertainment', 'Live Music', 'Free Wifi', 'All Day Breakfast', 'Brunch', 'Desserts and Bakes', 'Free Parking', 'Live Sports Screening', 'Indoor Seating']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",4
Nungambakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Live Sports Screening', 'Table booking recommended', 'Indoor Seating']",1
Nungambakkam,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Standing Tables']",1
Nungambakkam,"['Breakfast', 'Home Delivery']",5
Nungambakkam,['Delivery Only'],14
Nungambakkam,"['Home Delivery', 'Catering Available', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Desserts and Bakes']",5
Nungambakkam,"['Home Delivery', 'Free Parking', 'Catering Available', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Catering Available']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes', 'Pre-Ordering Required']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Smoking Area']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Wifi', 'Outdoor Seating', 'Kid Friendly', 'Smoking Area']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Indoor Seating']",3
Nungambakkam,"['Home Delivery', 'Free Parking', 'Table booking for Groups', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Free Parking', 'Wifi', 'Indoor Seating', 'Card Upon Delivery']",1
Nungambakkam,"['Home Delivery', 'Free Parking']",1
Nungambakkam,"['Home Delivery', 'Full Bar Available', 'Karaoke', 'Smoking Area', 'Valet Parking Available', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Buffet']",2
